0.92044625999999996,0.073370872000000004,90.682450000000003,0.92044625999999996,-0.84609365999999997,590.18889000000001,0.0,0.0,1.0
0.92308173999999998,0.065659855000000003,89.260695999999996,0.92308173999999998,-0.84617081000000005,632.88576999999998,0.0,0.0,1.0
0.91870191999999995,0.063646631999999995,85.946421999999998,0.91870191999999995,-0.83485350000000003,675.33627000000001,0.0,0.0,1.0
0.92115183,0.048311754999999998,88.580763000000005,0.92115183,-0.83706974000000001,717.54786999999999,0.0,0.0,1.0
0.92726403999999996,0.017456823,99.571803000000003,0.92726403999999996,-0.84752377999999995,760.69694000000004,0.0,0.0,1.0
0.93264780999999997,0.015069368,92.592421999999999,0.93264780999999997,-0.84952094,782.31645000000003,0.0,0.0,1.0
0.92918115999999995,0.015237779999999999,92.161829999999995,0.92918115999999995,-0.84561832999999997,789.23496,0.0,0.0,1.0
0.92059214,0.020859606999999999,96.005673000000002,0.92059214,-0.83452101999999995,777.72830999999996,0.0,0.0,1.0
0.91665207000000004,0.031813437999999999,101.41685,0.91665207000000004,-0.82517574999999999,756.15695000000005,0.0,0.0,1.0
0.90000000000000002,0.036368639000000001,118.04333,0.90000000000000002,-0.81893937999999999,731.13468999999998,0.0,0.0,1.0
0.91941212999999999,0.029995132000000001,114.13925999999999,0.91941212999999999,-0.82004712999999996,706.94173000000001,0.0,0.0,1.0
0.90797806999999997,0.035183774000000001,129.30323999999999,0.90797806999999997,-0.82374678999999995,681.52698999999996,0.0,0.0,1.0
0.91511021999999997,0.037767065000000002,135.38687999999999,0.91511021999999997,-0.83524838999999995,663.32781999999997,0.0,0.0,1.0
0.95195046000000005,0.034712806999999998,128.72945000000001,0.95195046000000005,-0.86623169,660.65760999999998,0.0,0.0,1.0
0.96756587999999999,0.032617489,117.03501,0.96756587999999999,-0.87868199999999996,663.39984000000004,0.0,0.0,1.0
0.97873376999999995,0.021066623,109.25700999999999,0.97873376999999995,-0.88523923000000004,673.6078,0.0,0.0,1.0
0.98649743000000001,0.0034626135,109.87403999999999,0.98649743000000001,-0.89072395999999998,688.76727000000005,0.0,0.0,1.0
