0.92366,-0.0028882,-3.2146e-05,-0.041966,1.0483,-0.069212
0.93996,0.0060576,-0.00064009,-0.042228,1.0523,-0.069936
0.91934,0.011249,-0.00097782,-0.058731,1.0854,-0.072696
0.9,0.037205,-0.0026482,-0.049129,1.0542,-0.071386
0.91934,0.050952,-0.0035071,-0.018516,1.024,-0.070127
0.92894,0.054762,-0.0037309,-0.0047623,1.0075,-0.06978
0.92941,0.05429,-0.0036515,-0.0051435,0.97843,-0.068585
0.93203,0.061042,-0.004082,-0.011042,0.93576,-0.066576
0.9171,0.061859,-0.0041429,-0.025322,0.9,-0.064961
0.91843,0.012729,-0.00043231,-0.035862,1.0363,-0.076078
0.9,0.022527,-0.0010827,-0.047374,1.0553,-0.078837
0.90334,0.023744,-0.0010926,-0.045861,1.0784,-0.082141
0.91,0.038921,-0.002156,-0.039853,1.0629,-0.08267
0.9,0.058527,-0.0036646,-0.034383,1.0354,-0.082406
0.92101,0.055715,-0.003349,-0.012677,1.0189,-0.083219
0.93437,0.034021,-0.0014997,-0.0059354,1.0879,-0.091141
0.91981,0.046056,-0.0026048,-0.005637,1.0323,-0.088401
0.91979,0.025908,-0.00081993,0.0039004,1.1,-0.096766
0.91376,0.027505,-0.0010408,0.0073956,1.0766,-0.096985
0.91133,0.03199,-0.0016002,0.011229,1.0486,-0.096624
0.90274,0.037671,-0.0023235,0.011779,1.0147,-0.095526
0.90172,0.034216,-0.002293,0.015784,1.0103,-0.096744
0.9,0.027206,-0.001941,0.015178,1.0166,-0.098774
0.90065,0.027345,-0.0023042,0.015412,0.99964,-0.098179
0.9,0.033036,-0.0031831,0.01434,0.9679,-0.095799
0.9142,0.027549,-0.002931,0.014055,0.97017,-0.096538
0.91331,0.023926,-0.0028106,-0.0015243,0.96908,-0.096752
0.91052,0.027,-0.0033316,-0.012755,0.94968,-0.094973
0.9032,0.034225,-0.0042388,-0.017513,0.91723,-0.09164
0.9,0.041276,-0.005089,-0.011662,0.9,-0.089783
0.90817,0.032308,-0.0043523,0.0017024,0.91143,-0.090592
0.92035,0.02019,-0.0032832,0.012598,0.96357,-0.095356
0.92441,0.028394,-0.0042379,0.015116,0.96049,-0.094413
0.90921,0.039567,-0.0054104,0.010433,0.91116,-0.088938
0.91667,0.028097,-0.0043266,0.020148,0.93917,-0.091062
0.92008,0.030838,-0.0046059,0.018535,0.92008,-0.088585
0.93216,0.039215,-0.0054699,0.010785,0.9,-0.085721
0.92069,0.037286,-0.0052422,-0.012651,0.90333,-0.085032
0.9126,0.012322,-0.0027979,-0.029588,0.95584,-0.088989
0.90106,0.01099,-0.0023526,-0.039408,0.96889,-0.089683
0.9,0.013012,-0.0021791,-0.036092,0.96846,-0.089201
0.90187,0.017225,-0.0022085,-0.030399,0.95757,-0.088142
0.91094,0.035481,-0.0035453,-0.024989,0.92042,-0.084897
0.90587,0.034983,-0.0031073,-0.029465,0.92041,-0.085429
0.90244,0.0251,-0.0017613,-0.029041,0.95987,-0.090198
0.90001,0.017128,-0.00051188,-0.023562,0.97244,-0.093007
0.9,0.019938,-0.00023056,-0.01491,0.96854,-0.094865
0.91304,0.02479,-5.1583e-05,-0.0057469,0.96237,-0.097238
0.9075,0.031198,-0.00023035,-0.0088793,0.94264,-0.098797
0.9,0.03866,-0.00062941,-0.0055974,0.90626,-0.099124
0.90226,0.034245,0.00018693,0.0062661,0.9,-0.10314
0.90524,0.023858,0.0016313,0.017658,0.92726,-0.11143
0.9204,0.021907,0.0020886,0.028093,0.98795,-0.12455
0.91267,0.022097,0.0019838,0.020151,0.99398,-0.13091
0.91501,0.018208,0.0023454,0.019022,1.024,-0.14057
0.92286,0.0096813,0.0031707,0.014316,1.0859,-0.15466
0.92593,0.012042,0.0021861,-0.00062904,1.0954,-0.16074
0.91519,0.021418,-0.0001275,-0.020228,1.1,-0.16531
0.90494,0.032126,-0.0027093,-0.029713,1.0661,-0.16308
0.9,0.038872,-0.0046516,-0.027249,1.0551,-0.16356
0.92349,0.027867,-0.0038134,-0.017707,1.0776,-0.16849
0.91853,0.03634,-0.0060839,-0.027897,1.0438,-0.16358
0.90462,0.047454,-0.0087564,-0.03067,1.0071,-0.15726
0.91739,0.034031,-0.0076839,-0.018178,1.0289,-0.15903
0.9,0.04372,-0.010067,-0.016966,0.98429,-0.14964
0.91524,0.043276,-0.010766,0.0015681,0.96032,-0.14268
0.91356,0.041917,-0.011012,0.0030955,0.93696,-0.13529
0.90779,0.042349,-0.011329,0.0045158,0.91155,-0.12714
0.91137,0.037406,-0.010777,0.01022,0.9,-0.12056
0.9,0.034168,-0.010093,0.010688,0.90299,-0.11607
0.9052,0.026725,-0.0089035,0.021426,0.91333,-0.11251
0.90769,0.023009,-0.0079153,0.025314,0.91546,-0.10831
0.91044,0.023051,-0.0071678,0.025406,0.92184,-0.10533
0.91445,0.029435,-0.0069797,0.020565,0.9,-0.10002
0.90098,0.025067,-0.0053785,0.010658,0.91333,-0.099587
0.9,0.029569,-0.0045737,0.012707,0.9087,-0.098498
0.91353,0.019709,-0.0023067,0.014808,0.923,-0.10077
0.91152,0.018271,-0.0011187,0.0016306,0.93852,-0.10423
0.90055,0.017002,-0.00013041,-0.0092773,0.99263,-0.11286
0.9,0.018704,0.00046706,-0.0074838,0.99697,-0.11683
0.90295,0.01949,0.0010407,-0.0037869,0.98969,-0.12009
0.90336,0.022873,0.001171,-0.0018002,0.97647,-0.12325
0.90117,0.027185,0.0010231,0.001009,0.96209,-0.1267
0.9,0.030059,0.00093737,0.0073301,0.94735,-0.13057
0.90224,0.023949,0.0019973,0.015895,0.95597,-0.13804
0.9081,0.022929,0.0021685,0.022231,0.939,-0.14183
0.91742,0.0154,0.0032,0.02386,0.95075,-0.14988
0.91206,0.01278,0.0031722,0.016388,0.97559,-0.15992
0.90883,0.014258,0.002259,0.014032,0.96143,-0.1628
0.91511,0.024583,-0.00040077,0.015441,0.95072,-0.16557
0.91398,0.029584,-0.0022563,0.011161,0.94074,-0.16756
0.90639,0.022169,-0.0018699,0.0088522,0.95245,-0.1726
0.9,0.030426,-0.0041916,0.01432,0.92606,-0.17009
0.93256,0.021109,-0.0032513,0.028891,0.9621,-0.17817
0.92566,0.028139,-0.0052742,0.009528,0.9415,-0.17515
0.92044,0.029938,-0.0062689,-0.0024181,0.94964,-0.17682
0.91043,0.031441,-0.0071554,-0.0093165,0.93999,-0.17455
0.90832,0.039523,-0.0092012,-0.0060158,0.90351,-0.1668
0.91182,0.027936,-0.0075925,-0.00071328,0.91443,-0.16726
0.91702,0.019841,-0.0066289,0.0011492,0.93319,-0.16848
0.9,0.024105,-0.0077032,-0.002451,0.9087,-0.16159
0.90833,0.020086,-0.0073538,0.010801,0.91175,-0.15926
0.90167,0.020979,-0.007745,0.015034,0.9,-0.15403
0.90931,0.01273,-0.0066991,0.026454,0.92365,-0.15433
0.91346,0.0095174,-0.0064466,0.028999,0.93323,-0.15189
0.91186,0.013625,-0.0072423,0.025912,0.91955,-0.14567
0.9,0.01177,-0.0070688,0.024429,0.92714,-0.14237
0.90431,0.010576,-0.0070704,0.034153,0.92909,-0.13807
0.91691,0.0083148,-0.0069506,0.039346,0.94029,-0.13489
0.91504,0.010882,-0.0073846,0.030567,0.93965,-0.1298
0.91316,0.015541,-0.008095,0.022642,0.92622,-0.12282
0.90575,0.01625,-0.0081535,0.016039,0.91596,-0.11626
0.91661,0.011057,-0.0075474,0.016695,0.93296,-0.11306
0.91055,0.015452,-0.0078977,0.0051216,0.91946,-0.10622
0.90441,0.010672,-0.0071263,-0.0002401,0.92686,-0.10197
0.9,0.0078474,-0.0065599,0.00074306,0.93578,-0.097999
0.90387,0.010174,-0.0065232,0.0064102,0.93554,-0.09334
0.9047,0.01252,-0.0064004,0.0084894,0.93961,-0.089324
0.90624,0.017059,-0.0065058,0.0099246,0.93886,-0.085069
0.90295,0.022605,-0.0066305,0.0098642,0.92089,-0.079628
0.9,0.029037,-0.0067989,0.012174,0.9,-0.074287
0.9119,0.021246,-0.0058453,0.017324,0.91563,-0.072228
0.90918,0.02639,-0.0058537,0.0087503,0.9,-0.067918
0.90793,0.019893,-0.00496,0.0019221,0.92347,-0.066898
0.90512,0.01885,-0.0043826,-0.0048889,0.92514,-0.06485
0.91863,0.013483,-0.0035462,-0.010203,0.94587,-0.064519
0.90747,0.013949,-0.0030883,-0.030023,0.94342,-0.06292
0.9,0.012892,-0.0026341,-0.040183,0.94937,-0.06231
0.90226,0.014699,-0.0024741,-0.042387,0.94053,-0.061058
0.90175,0.01865,-0.0025651,-0.04679,0.92451,-0.059448
0.90336,0.018255,-0.0024289,-0.051679,0.91847,-0.058566
0.9,0.016322,-0.0022248,-0.057793,0.92551,-0.05891
0.9,0.016322,-0.0022248,-0.057793,0.92551,-0.05891
0.9,0.016322,-0.0022248,-0.057793,0.92551,-0.05891
0.9,0.016322,-0.0022248,-0.057793,0.92551,-0.05891
